Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-04-13T00:00:00+02:00,198048,638,196779,24,3,6035212
Kärnten,2023-04-13T00:00:00+02:00,332092,1724,329946,34,3,6994753
Niederösterreich,2023-04-13T00:00:00+02:00,1168478,4501,1161470,132,4,41210118
Oberösterreich,2023-04-13T00:00:00+02:00,1035272,3575,1030079,67,3,26131236
Salzburg,2023-04-13T00:00:00+02:00,394706,1256,393057,37,1,11233767
Steiermark,2023-04-13T00:00:00+02:00,737580,3615,732830,88,5,22940020
Tirol,2023-04-13T00:00:00+02:00,514785,1484,512827,18,1,10305648
Vorarlberg,2023-04-13T00:00:00+02:00,261510,690,260756,11,0,7340263
Wien,2023-04-13T00:00:00+02:00,1409167,4759,1396613,181,14,75573216
