Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-08-14T09:30:00+02:00,137070,578,133416,61,4,5477267
Kärnten,2022-08-14T09:30:00+02:00,273020,1657,268064,98,6,6714077
Niederösterreich,2022-08-14T09:30:00+02:00,931123,3836,905222,256,15,40121010
Oberösterreich,2022-08-14T09:30:00+02:00,845259,2912,835680,105,6,24859077
Salzburg,2022-08-14T09:30:00+02:00,325564,1173,321692,89,3,10785061
Steiermark,2022-08-14T09:30:00+02:00,607555,3441,596996,138,11,21491452
Tirol,2022-08-14T09:30:00+02:00,392136,953,387830,84,3,9719418
Vorarlberg,2022-08-14T09:30:00+02:00,225950,570,224682,23,1,7152328
Wien,2022-08-14T09:30:00+02:00,1087818,4154,1056155,395,25,68078931
