Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-18T09:30:00+02:00,18352,343,17971,7,3,2006024
Kärnten,2021-06-18T09:30:00+02:00,40208,819,39311,26,3,1977261
Niederösterreich,2021-06-18T09:30:00+02:00,110590,1813,107673,46,20,10116833
Oberösterreich,2021-06-18T09:30:00+02:00,116805,1755,114940,18,11,7595397
Salzburg,2021-06-18T09:30:00+02:00,49144,585,48457,8,1,2913134
Steiermark,2021-06-18T09:30:00+02:00,79498,2074,77321,11,1,6469877
Tirol,2021-06-18T09:30:00+02:00,63760,633,62895,21,8,4772236
Vorarlberg,2021-06-18T09:30:00+02:00,30723,304,30256,7,6,2865649
Wien,2021-06-18T09:30:00+02:00,140229,2351,136720,119,33,11467186
