Area,Date,Value
Burgenland,2020-08-28T09:30:00+02:00,1
Kärnten,2020-08-28T09:30:00+02:00,0
Niederösterreich,2020-08-28T09:30:00+02:00,8
Oberösterreich,2020-08-28T09:30:00+02:00,4
Salzburg,2020-08-28T09:30:00+02:00,1
Steiermark,2020-08-28T09:30:00+02:00,0
Tirol,2020-08-28T09:30:00+02:00,2
Vorarlberg,2020-08-28T09:30:00+02:00,0
Wien,2020-08-28T09:30:00+02:00,11
