Area,Date,Value
Burgenland,2020-07-21T08:00:00+02:00,389
Kärnten,2020-07-21T08:00:00+02:00,452
Niederösterreich,2020-07-21T08:00:00+02:00,3204
Oberösterreich,2020-07-21T08:00:00+02:00,3292
Salzburg,2020-07-21T08:00:00+02:00,1329
Steiermark,2020-07-21T08:00:00+02:00,1999
Tirol,2020-07-21T08:00:00+02:00,3618
Vorarlberg,2020-07-21T08:00:00+02:00,919
Wien,2020-07-21T08:00:00+02:00,4539
