Area,Date,Value
Burgenland,2020-05-19T09:30:00+02:00,2
Kärnten,2020-05-19T09:30:00+02:00,1
Niederösterreich,2020-05-19T09:30:00+02:00,45
Oberösterreich,2020-05-19T09:30:00+02:00,12
Salzburg,2020-05-19T09:30:00+02:00,8
Steiermark,2020-05-19T09:30:00+02:00,14
Tirol,2020-05-19T09:30:00+02:00,18
Vorarlberg,2020-05-19T09:30:00+02:00,1
Wien,2020-05-19T09:30:00+02:00,81
