Area,Date,Value
Burgenland,2020-10-03T09:30:00+02:00,683
Kärnten,2020-10-03T09:30:00+02:00,790
Niederösterreich,2020-10-03T09:30:00+02:00,5903
Oberösterreich,2020-10-03T09:30:00+02:00,6016
Salzburg,2020-10-03T09:30:00+02:00,1981
Steiermark,2020-10-03T09:30:00+02:00,2987
Tirol,2020-10-03T09:30:00+02:00,5673
Vorarlberg,2020-10-03T09:30:00+02:00,1554
Wien,2020-10-03T09:30:00+02:00,12458
