Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-24T09:30:00+02:00,18381,343,17995,7,2,2083776
Kärnten,2021-06-24T09:30:00+02:00,40189,819,39333,23,2,1981250
Niederösterreich,2021-06-24T09:30:00+02:00,110708,1815,107981,34,15,10621263
Oberösterreich,2021-06-24T09:30:00+02:00,116894,1757,115123,19,11,7994979
Salzburg,2021-06-24T09:30:00+02:00,49163,585,48502,3,0,3097940
Steiermark,2021-06-24T09:30:00+02:00,79524,2088,77394,4,0,6909925
Tirol,2021-06-24T09:30:00+02:00,63795,633,63071,13,7,4821648
Vorarlberg,2021-06-24T09:30:00+02:00,30761,305,30345,6,1,3317855
Wien,2021-06-24T09:30:00+02:00,140507,2352,137179,108,32,12015642
