Area,Date,Value
Burgenland,2020-09-01T09:30:00+02:00,1
Kärnten,2020-09-01T09:30:00+02:00,2
Niederösterreich,2020-09-01T09:30:00+02:00,9
Oberösterreich,2020-09-01T09:30:00+02:00,4
Salzburg,2020-09-01T09:30:00+02:00,0
Steiermark,2020-09-01T09:30:00+02:00,0
Tirol,2020-09-01T09:30:00+02:00,0
Vorarlberg,2020-09-01T09:30:00+02:00,0
Wien,2020-09-01T09:30:00+02:00,14
