Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-06-13T00:00:00+02:00,199125,639,198321,2,0,6049615
Kärnten,2023-06-13T00:00:00+02:00,333052,1724,331279,1,1,6998877
Niederösterreich,2023-06-13T00:00:00+02:00,1174890,4666,1169909,13,1,41237558
Oberösterreich,2023-06-13T00:00:00+02:00,1038089,3581,1034256,3,0,26148599
Salzburg,2023-06-13T00:00:00+02:00,395636,1264,394316,7,0,11246916
Steiermark,2023-06-13T00:00:00+02:00,739973,3627,736191,19,1,22988179
Tirol,2023-06-13T00:00:00+02:00,515923,1511,514331,2,1,10312447
Vorarlberg,2023-06-13T00:00:00+02:00,261874,692,261174,4,0,7345511
Wien,2023-06-13T00:00:00+02:00,1420895,4816,1413005,27,4,75746366
