Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-04T09:30:00+02:00,18306,340,17884,19,7,1796354
Kärnten,2021-06-04T09:30:00+02:00,40076,817,39085,36,5,1515535
Niederösterreich,2021-06-04T09:30:00+02:00,110016,1803,106666,77,36,9343787
Oberösterreich,2021-06-04T09:30:00+02:00,116373,1748,114083,42,16,6416222
Salzburg,2021-06-04T09:30:00+02:00,49054,582,48278,18,5,2415076
Steiermark,2021-06-04T09:30:00+02:00,79236,2069,76646,37,6,5480189
Tirol,2021-06-04T09:30:00+02:00,63381,631,62162,30,14,4401121
Vorarlberg,2021-06-04T09:30:00+02:00,30554,303,29687,14,5,2723752
Wien,2021-06-04T09:30:00+02:00,139171,2338,136647,87,24,10018309
