Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-12T09:30:00+02:00,18340,343,17943,10,4,1930444
Kärnten,2021-06-12T09:30:00+02:00,40201,819,39242,30,3,1805034
Niederösterreich,2021-06-12T09:30:00+02:00,110445,1805,107293,63,25,9715155
Oberösterreich,2021-06-12T09:30:00+02:00,116697,1750,114679,25,11,7145413
Salzburg,2021-06-12T09:30:00+02:00,49104,583,48398,12,3,2712073
Steiermark,2021-06-12T09:30:00+02:00,79445,2073,77076,21,3,6091501
Tirol,2021-06-12T09:30:00+02:00,63677,633,62577,25,12,4611397
Vorarlberg,2021-06-12T09:30:00+02:00,30690,303,30007,10,7,2818988
Wien,2021-06-12T09:30:00+02:00,139788,2347,136323,131,33,10895429
