Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-07-25T09:30:00+02:00,18490,343,18100,1,1,2448989
Kärnten,2021-07-25T09:30:00+02:00,40419,822,39449,8,0,2547723
Niederösterreich,2021-07-25T09:30:00+02:00,111533,1824,108635,13,5,12720721
Oberösterreich,2021-07-25T09:30:00+02:00,117759,1758,115607,4,2,10094478
Salzburg,2021-07-25T09:30:00+02:00,49749,588,48640,4,0,3993181
Steiermark,2021-07-25T09:30:00+02:00,80123,2092,77615,6,2,8848634
Tirol,2021-07-25T09:30:00+02:00,64340,635,63372,4,0,5389026
Vorarlberg,2021-07-25T09:30:00+02:00,31030,308,30525,3,0,3842369
Wien,2021-07-25T09:30:00+02:00,142827,2361,139008,56,19,14452112
