Area,Date,Value
Burgenland,2020-03-28T08:00:00+01:00,140
Kärnten,2020-03-28T08:00:00+01:00,204
Niederösterreich,2020-03-28T08:00:00+01:00,1163
Oberösterreich,2020-03-28T08:00:00+01:00,1285
Salzburg,2020-03-28T08:00:00+01:00,728
Steiermark,2020-03-28T08:00:00+01:00,812
Tirol,2020-03-28T08:00:00+01:00,1801
Vorarlberg,2020-03-28T08:00:00+01:00,535
Wien,2020-03-28T08:00:00+01:00,1029
