Area,Date,Value
Burgenland,2020-11-06T15:00:00+01:00,3646
Kärnten,2020-11-06T15:00:00+01:00,4487
Niederösterreich,2020-11-06T15:00:00+01:00,21078
Oberösterreich,2020-11-06T15:00:00+01:00,25891
Salzburg,2020-11-06T15:00:00+01:00,9638
Steiermark,2020-11-06T15:00:00+01:00,14040
Tirol,2020-11-06T15:00:00+01:00,17389
Vorarlberg,2020-11-06T15:00:00+01:00,7662
Wien,2020-11-06T15:00:00+01:00,37466
