Area,Date,Value
Burgenland,2020-11-28T09:30:00+01:00,5597
Kärnten,2020-11-28T09:30:00+01:00,10333
Niederösterreich,2020-11-28T09:30:00+01:00,30269
Oberösterreich,2020-11-28T09:30:00+01:00,46154
Salzburg,2020-11-28T09:30:00+01:00,14388
Steiermark,2020-11-28T09:30:00+01:00,17848
Tirol,2020-11-28T09:30:00+01:00,27161
Vorarlberg,2020-11-28T09:30:00+01:00,12351
Wien,2020-11-28T09:30:00+01:00,46596
