Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-02T09:30:00+02:00,18301,340,17868,20,9,1755748
Kärnten,2021-06-02T09:30:00+02:00,40049,817,39046,36,6,1513700
Niederösterreich,2021-06-02T09:30:00+02:00,109898,1800,106533,85,37,9215471
Oberösterreich,2021-06-02T09:30:00+02:00,116284,1747,113954,52,25,6186623
Salzburg,2021-06-02T09:30:00+02:00,49059,581,48272,25,7,2327933
Steiermark,2021-06-02T09:30:00+02:00,79151,2068,76526,44,6,5334198
Tirol,2021-06-02T09:30:00+02:00,63279,631,62067,31,16,4234223
Vorarlberg,2021-06-02T09:30:00+02:00,30505,303,29601,14,5,2693527
Wien,2021-06-02T09:30:00+02:00,139026,2334,136407,102,30,9786653
