Area,Date,Value
Burgenland,2020-12-29T15:00:00+01:00,9123
Kärnten,2020-12-29T15:00:00+01:00,20763
Niederösterreich,2020-12-29T15:00:00+01:00,52850
Oberösterreich,2020-12-29T15:00:00+01:00,70969
Salzburg,2020-12-29T15:00:00+01:00,27751
Steiermark,2020-12-29T15:00:00+01:00,41496
Tirol,2020-12-29T15:00:00+01:00,39646
Vorarlberg,2020-12-29T15:00:00+01:00,18997
Wien,2020-12-29T15:00:00+01:00,72019
