Area,Date,Value
Burgenland,2020-09-16T15:00:00+02:00,631
Kärnten,2020-09-16T15:00:00+02:00,729
Niederösterreich,2020-09-16T15:00:00+02:00,5123
Oberösterreich,2020-09-16T15:00:00+02:00,5483
Salzburg,2020-09-16T15:00:00+02:00,1896
Steiermark,2020-09-16T15:00:00+02:00,2967
Tirol,2020-09-16T15:00:00+02:00,5119
Vorarlberg,2020-09-16T15:00:00+02:00,1520
Wien,2020-09-16T15:00:00+02:00,11842
