Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-12-05T09:30:00+01:00,30152,405,27814,103,16,3493316
Kärnten,2021-12-05T09:30:00+01:00,78335,973,66299,303,64,5427484
Niederösterreich,2021-12-05T09:30:00+01:00,207058,2349,187287,529,108,19050292
Oberösterreich,2021-12-05T09:30:00+01:00,247672,2165,228778,567,122,18241618
Salzburg,2021-12-05T09:30:00+01:00,97825,730,87481,235,50,8046090
Steiermark,2021-12-05T09:30:00+01:00,142569,2361,125170,387,90,15408974
Tirol,2021-12-05T09:30:00+01:00,111583,749,99438,261,67,6932994
Vorarlberg,2021-12-05T09:30:00+01:00,57369,382,46163,137,24,5496221
Wien,2021-12-05T09:30:00+01:00,225915,2682,207052,507,110,30429845
