Area,Date,Value
Burgenland,2020-06-10T08:00:00+02:00,342
Kärnten,2020-06-10T08:00:00+02:00,415
Niederösterreich,2020-06-10T08:00:00+02:00,2891
Oberösterreich,2020-06-10T08:00:00+02:00,2319
Salzburg,2020-06-10T08:00:00+02:00,1222
Steiermark,2020-06-10T08:00:00+02:00,1844
Tirol,2020-06-10T08:00:00+02:00,3540
Vorarlberg,2020-06-10T08:00:00+02:00,907
Wien,2020-06-10T08:00:00+02:00,3422
