Area,Date,Value
Burgenland,2021-02-01T09:30:00+01:00,10515
Kärnten,2021-02-01T09:30:00+01:00,24434
Niederösterreich,2021-02-01T09:30:00+01:00,60352
Oberösterreich,2021-02-01T09:30:00+01:00,77390
Salzburg,2021-02-01T09:30:00+01:00,32102
Steiermark,2021-02-01T09:30:00+01:00,45426
Tirol,2021-02-01T09:30:00+01:00,43331
Vorarlberg,2021-02-01T09:30:00+01:00,21773
Wien,2021-02-01T09:30:00+01:00,78424
