Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-04-16T09:30:00+02:00,109568,537,103633,110,10,5078787
Kärnten,2022-04-16T09:30:00+02:00,237461,1272,231431,84,10,6510219
Niederösterreich,2022-04-16T09:30:00+02:00,760699,3197,718479,411,27,37050326
Oberösterreich,2022-04-16T09:30:00+02:00,738042,2772,718787,232,17,23972845
Salzburg,2022-04-16T09:30:00+02:00,284403,924,279044,76,2,10499094
Steiermark,2022-04-16T09:30:00+02:00,527368,2881,514537,283,34,20548514
Tirol,2022-04-16T09:30:00+02:00,346631,926,340807,105,5,9433563
Vorarlberg,2022-04-16T09:30:00+02:00,197041,536,188850,60,4,6994897
Wien,2022-04-16T09:30:00+02:00,844596,3362,795151,623,51,60383700
