Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-03-16T00:00:00+01:00,195788,637,192992,35,1,6012428
Kärnten,2023-03-16T00:00:00+01:00,330268,1724,326730,95,5,6989820
Niederösterreich,2023-03-16T00:00:00+01:00,1155574,4427,1141415,278,19,41166230
Oberösterreich,2023-03-16T00:00:00+01:00,1027847,3544,1016945,194,7,26086492
Salzburg,2023-03-16T00:00:00+01:00,392844,1246,390040,83,1,11218149
Steiermark,2023-03-16T00:00:00+01:00,732763,3596,724667,161,13,22886505
Tirol,2023-03-16T00:00:00+01:00,512313,1481,508915,65,3,10292948
Vorarlberg,2023-03-16T00:00:00+01:00,260673,685,259581,42,4,7333574
Wien,2023-03-16T00:00:00+01:00,1387266,4685,1363104,305,12,75342173
