Area,Date,Value
Burgenland,2020-09-27T09:30:00+02:00,8
Kärnten,2020-09-27T09:30:00+02:00,14
Niederösterreich,2020-09-27T09:30:00+02:00,79
Oberösterreich,2020-09-27T09:30:00+02:00,40
Salzburg,2020-09-27T09:30:00+02:00,9
Steiermark,2020-09-27T09:30:00+02:00,48
Tirol,2020-09-27T09:30:00+02:00,25
Vorarlberg,2020-09-27T09:30:00+02:00,8
Wien,2020-09-27T09:30:00+02:00,215
