Area,Date,Value
Burgenland,2021-04-02T09:30:00+02:00,14460
Kärnten,2021-04-02T09:30:00+02:00,31879
Niederösterreich,2021-04-02T09:30:00+02:00,83999
Oberösterreich,2021-04-02T09:30:00+02:00,93937
Salzburg,2021-04-02T09:30:00+02:00,40767
Steiermark,2021-04-02T09:30:00+02:00,60572
Tirol,2021-04-02T09:30:00+02:00,51306
Vorarlberg,2021-04-02T09:30:00+02:00,24430
Wien,2021-04-02T09:30:00+02:00,105325
