Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-07-23T09:30:00+02:00,18477,343,18094,2,0,2424732
Kärnten,2021-07-23T09:30:00+02:00,40384,822,39409,7,0,2547361
Niederösterreich,2021-07-23T09:30:00+02:00,111450,1824,108555,15,4,12572713
Oberösterreich,2021-07-23T09:30:00+02:00,117660,1757,115527,4,2,9926548
Salzburg,2021-07-23T09:30:00+02:00,49676,588,48591,4,0,3920707
Steiermark,2021-07-23T09:30:00+02:00,80076,2092,77560,7,2,8704450
Tirol,2021-07-23T09:30:00+02:00,64263,635,63331,3,0,5367306
Vorarlberg,2021-07-23T09:30:00+02:00,31001,308,30514,2,0,3802538
Wien,2021-07-23T09:30:00+02:00,142602,2361,138849,56,17,14305095
