Area,Date,Value
Burgenland,2020-04-06T08:00:00+02:00,228
Kärnten,2020-04-06T08:00:00+02:00,319
Niederösterreich,2020-04-06T08:00:00+02:00,1927
Oberösterreich,2020-04-06T08:00:00+02:00,1953
Salzburg,2020-04-06T08:00:00+02:00,1079
Steiermark,2020-04-06T08:00:00+02:00,1312
Tirol,2020-04-06T08:00:00+02:00,2739
Vorarlberg,2020-04-06T08:00:00+02:00,746
Wien,2020-04-06T08:00:00+02:00,1705
