Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-11-03T09:30:00+01:00,22301,358,20909,30,4,3233425
Kärnten,2021-11-03T09:30:00+01:00,50270,856,46488,115,23,4811930
Niederösterreich,2021-11-03T09:30:00+01:00,145440,1993,133118,336,65,17868237
Oberösterreich,2021-11-03T09:30:00+01:00,162045,1875,148701,406,58,16340102
Salzburg,2021-11-03T09:30:00+01:00,64992,628,59293,115,13,6957249
Steiermark,2021-11-03T09:30:00+01:00,102851,2188,94009,241,45,13867663
Tirol,2021-11-03T09:30:00+01:00,77784,674,73308,113,23,6432860
Vorarlberg,2021-11-03T09:30:00+01:00,38059,328,35394,50,7,5267387
Wien,2021-11-03T09:30:00+01:00,183666,2500,172868,346,95,23639958
