Area,Date,Value
Burgenland,2021-03-19T09:30:00+01:00,257
Kärnten,2021-03-19T09:30:00+01:00,728
Niederösterreich,2021-03-19T09:30:00+01:00,1472
Oberösterreich,2021-03-19T09:30:00+01:00,1556
Salzburg,2021-03-19T09:30:00+01:00,523
Steiermark,2021-03-19T09:30:00+01:00,1814
Tirol,2021-03-19T09:30:00+01:00,588
Vorarlberg,2021-03-19T09:30:00+01:00,279
Wien,2021-03-19T09:30:00+01:00,1807
