Area,Date,Value
Burgenland,2021-01-24T09:30:00+01:00,7
Kärnten,2021-01-24T09:30:00+01:00,9
Niederösterreich,2021-01-24T09:30:00+01:00,53
Oberösterreich,2021-01-24T09:30:00+01:00,38
Salzburg,2021-01-24T09:30:00+01:00,22
Steiermark,2021-01-24T09:30:00+01:00,48
Tirol,2021-01-24T09:30:00+01:00,29
Vorarlberg,2021-01-24T09:30:00+01:00,11
Wien,2021-01-24T09:30:00+01:00,103
