Area,Date,Value
Burgenland,2020-06-23T15:00:00+02:00,347
Kärnten,2020-06-23T15:00:00+02:00,422
Niederösterreich,2020-06-23T15:00:00+02:00,2958
Oberösterreich,2020-06-23T15:00:00+02:00,2350
Salzburg,2020-06-23T15:00:00+02:00,1242
Steiermark,2020-06-23T15:00:00+02:00,1853
Tirol,2020-06-23T15:00:00+02:00,3544
Vorarlberg,2020-06-23T15:00:00+02:00,907
Wien,2020-06-23T15:00:00+02:00,3701
