Area,Date,Value
Burgenland,2020-10-20T09:30:00+02:00,14
Kärnten,2020-10-20T09:30:00+02:00,13
Niederösterreich,2020-10-20T09:30:00+02:00,134
Oberösterreich,2020-10-20T09:30:00+02:00,84
Salzburg,2020-10-20T09:30:00+02:00,46
Steiermark,2020-10-20T09:30:00+02:00,190
Tirol,2020-10-20T09:30:00+02:00,112
Vorarlberg,2020-10-20T09:30:00+02:00,28
Wien,2020-10-20T09:30:00+02:00,293
