Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-08-08T09:30:00+02:00,18608,343,18170,1,1,2588272
Kärnten,2021-08-08T09:30:00+02:00,40790,822,39730,13,2,3059329
Niederösterreich,2021-08-08T09:30:00+02:00,112491,1829,109275,22,5,13532624
Oberösterreich,2021-08-08T09:30:00+02:00,118837,1759,116455,16,2,11009949
Salzburg,2021-08-08T09:30:00+02:00,50328,588,49256,5,1,4466674
Steiermark,2021-08-08T09:30:00+02:00,80903,2096,78207,16,5,9638965
Tirol,2021-08-08T09:30:00+02:00,65082,637,63868,14,4,5604332
Vorarlberg,2021-08-08T09:30:00+02:00,31385,308,30763,4,1,4057687
Wien,2021-08-08T09:30:00+02:00,144658,2368,140419,55,19,15325371
