Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-04-07T09:30:00+02:00,106015,531,97903,151,12,5036496
Kärnten,2022-04-07T09:30:00+02:00,232798,1251,221718,156,15,6486392
Niederösterreich,2022-04-07T09:30:00+02:00,737065,3125,672888,576,33,36367374
Oberösterreich,2022-04-07T09:30:00+02:00,722703,2734,690925,299,18,23816208
Salzburg,2022-04-07T09:30:00+02:00,280046,907,269812,88,7,10471085
Steiermark,2022-04-07T09:30:00+02:00,517563,2832,493813,488,40,20444540
Tirol,2022-04-07T09:30:00+02:00,341781,922,332337,157,12,9393458
Vorarlberg,2022-04-07T09:30:00+02:00,192774,527,183338,83,6,6967258
Wien,2022-04-07T09:30:00+02:00,819416,3312,738470,751,58,59503618
