Area,Date,Value
Burgenland,2021-01-02T09:30:00+01:00,40
Kärnten,2021-01-02T09:30:00+01:00,127
Niederösterreich,2021-01-02T09:30:00+01:00,394
Oberösterreich,2021-01-02T09:30:00+01:00,508
Salzburg,2021-01-02T09:30:00+01:00,140
Steiermark,2021-01-02T09:30:00+01:00,366
Tirol,2021-01-02T09:30:00+01:00,127
Vorarlberg,2021-01-02T09:30:00+01:00,60
Wien,2021-01-02T09:30:00+01:00,462
