Area,Date,Value
Burgenland,2020-07-27T15:00:00+02:00,403
Kärnten,2020-07-27T15:00:00+02:00,456
Niederösterreich,2020-07-27T15:00:00+02:00,3310
Oberösterreich,2020-07-27T15:00:00+02:00,3540
Salzburg,2020-07-27T15:00:00+02:00,1367
Steiermark,2020-07-27T15:00:00+02:00,2063
Tirol,2020-07-27T15:00:00+02:00,3654
Vorarlberg,2020-07-27T15:00:00+02:00,943
Wien,2020-07-27T15:00:00+02:00,4805
