Area,Date,Value
Burgenland,2021-04-20T09:30:00+02:00,26
Kärnten,2021-04-20T09:30:00+02:00,18
Niederösterreich,2021-04-20T09:30:00+02:00,118
Oberösterreich,2021-04-20T09:30:00+02:00,67
Salzburg,2021-04-20T09:30:00+02:00,23
Steiermark,2021-04-20T09:30:00+02:00,51
Tirol,2021-04-20T09:30:00+02:00,39
Vorarlberg,2021-04-20T09:30:00+02:00,12
Wien,2021-04-20T09:30:00+02:00,211
