Area,Date,Value
Burgenland,2020-07-20T09:30:00+02:00,355
Kärnten,2020-07-20T09:30:00+02:00,420
Niederösterreich,2020-07-20T09:30:00+02:00,2899
Oberösterreich,2020-07-20T09:30:00+02:00,2710
Salzburg,2020-07-20T09:30:00+02:00,1241
Steiermark,2020-07-20T09:30:00+02:00,1738
Tirol,2020-07-20T09:30:00+02:00,3477
Vorarlberg,2020-07-20T09:30:00+02:00,898
Wien,2020-07-20T09:30:00+02:00,3921
