Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-07T09:30:00+02:00,18318,341,17911,18,9,1850359
Kärnten,2021-06-07T09:30:00+02:00,40123,817,39141,29,3,1622432
Niederösterreich,2021-06-07T09:30:00+02:00,110181,1804,106899,72,31,9505891
Oberösterreich,2021-06-07T09:30:00+02:00,116516,1749,114391,46,17,6779215
Salzburg,2021-06-07T09:30:00+02:00,49068,582,48320,5,4,2548188
Steiermark,2021-06-07T09:30:00+02:00,79344,2070,76803,32,8,5743459
Tirol,2021-06-07T09:30:00+02:00,63517,631,62307,37,16,4453610
Vorarlberg,2021-06-07T09:30:00+02:00,30612,303,29726,12,6,2761583
Wien,2021-06-07T09:30:00+02:00,139400,2343,135796,165,52,10306257
