Area,Date,Value
Burgenland,2020-10-13T15:00:00+02:00,1173
Kärnten,2020-10-13T15:00:00+02:00,1280
Niederösterreich,2020-10-13T15:00:00+02:00,8764
Oberösterreich,2020-10-13T15:00:00+02:00,8430
Salzburg,2020-10-13T15:00:00+02:00,3045
Steiermark,2020-10-13T15:00:00+02:00,4319
Tirol,2020-10-13T15:00:00+02:00,7254
Vorarlberg,2020-10-13T15:00:00+02:00,2452
Wien,2020-10-13T15:00:00+02:00,21207
