Area,Date,Value
Burgenland,2021-04-07T09:30:00+02:00,14989
Kärnten,2021-04-07T09:30:00+02:00,32686
Niederösterreich,2021-04-07T09:30:00+02:00,87548
Oberösterreich,2021-04-07T09:30:00+02:00,96481
Salzburg,2021-04-07T09:30:00+02:00,41856
Steiermark,2021-04-07T09:30:00+02:00,62432
Tirol,2021-04-07T09:30:00+02:00,52610
Vorarlberg,2021-04-07T09:30:00+02:00,24649
Wien,2021-04-07T09:30:00+02:00,109523
