Area,Date,Value
Burgenland,2021-02-11T15:00:00+01:00,11224
Kärnten,2021-02-11T15:00:00+01:00,27135
Niederösterreich,2021-02-11T15:00:00+01:00,66193
Oberösterreich,2021-02-11T15:00:00+01:00,82237
Salzburg,2021-02-11T15:00:00+01:00,35860
Steiermark,2021-02-11T15:00:00+01:00,51507
Tirol,2021-02-11T15:00:00+01:00,45767
Vorarlberg,2021-02-11T15:00:00+01:00,22443
Wien,2021-02-11T15:00:00+01:00,84492
