Area,Date,Value
Burgenland,2020-09-16T09:30:00+02:00,1
Kärnten,2020-09-16T09:30:00+02:00,1
Niederösterreich,2020-09-16T09:30:00+02:00,9
Oberösterreich,2020-09-16T09:30:00+02:00,2
Salzburg,2020-09-16T09:30:00+02:00,1
Steiermark,2020-09-16T09:30:00+02:00,4
Tirol,2020-09-16T09:30:00+02:00,2
Vorarlberg,2020-09-16T09:30:00+02:00,3
Wien,2020-09-16T09:30:00+02:00,31
