Area,Date,Value
Burgenland,2020-12-12T09:30:00+01:00,13
Kärnten,2020-12-12T09:30:00+01:00,27
Niederösterreich,2020-12-12T09:30:00+01:00,83
Oberösterreich,2020-12-12T09:30:00+01:00,124
Salzburg,2020-12-12T09:30:00+01:00,26
Steiermark,2020-12-12T09:30:00+01:00,94
Tirol,2020-12-12T09:30:00+01:00,61
Vorarlberg,2020-12-12T09:30:00+01:00,25
Wien,2020-12-12T09:30:00+01:00,138
