Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-11T09:30:00+02:00,18333,342,17940,12,4,1905410
Kärnten,2021-06-11T09:30:00+02:00,40188,818,39223,28,3,1804890
Niederösterreich,2021-06-11T09:30:00+02:00,110406,1804,107234,65,24,9665399
Oberösterreich,2021-06-11T09:30:00+02:00,116670,1750,114608,30,13,7048854
Salzburg,2021-06-11T09:30:00+02:00,49092,583,48380,13,3,2672794
Steiermark,2021-06-11T09:30:00+02:00,79435,2073,77015,33,5,6000972
Tirol,2021-06-11T09:30:00+02:00,63661,633,62522,27,12,4599197
Vorarlberg,2021-06-11T09:30:00+02:00,30680,303,29984,10,7,2801409
Wien,2021-06-11T09:30:00+02:00,139722,2346,136199,125,28,10769255
