Area,Date,Value
Burgenland,2021-01-22T09:30:00+01:00,53
Kärnten,2021-01-22T09:30:00+01:00,96
Niederösterreich,2021-01-22T09:30:00+01:00,420
Oberösterreich,2021-01-22T09:30:00+01:00,286
Salzburg,2021-01-22T09:30:00+01:00,129
Steiermark,2021-01-22T09:30:00+01:00,284
Tirol,2021-01-22T09:30:00+01:00,135
Vorarlberg,2021-01-22T09:30:00+01:00,51
Wien,2021-01-22T09:30:00+01:00,463
