Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-11-18T00:00:00+01:00,176134,628,173696,31,2,5790750
Kärnten,2022-11-18T00:00:00+01:00,313260,1708,310001,44,3,6895667
Niederösterreich,2022-11-18T00:00:00+01:00,1044718,4165,1031973,277,17,40707738
Oberösterreich,2022-11-18T00:00:00+01:00,960788,3466,951898,90,7,25615023
Salzburg,2022-11-18T00:00:00+01:00,371748,1209,369003,78,3,11044142
Steiermark,2022-11-18T00:00:00+01:00,686534,3486,679179,107,13,22272692
Tirol,2022-11-18T00:00:00+01:00,482868,1436,479382,34,5,10409501
Vorarlberg,2022-11-18T00:00:00+01:00,248140,672,246747,21,2,7260241
Wien,2022-11-18T00:00:00+01:00,1230511,4373,1211675,180,20,72093046
