Area,Date,Value
Burgenland,2021-01-19T09:30:00+01:00,199
Kärnten,2021-01-19T09:30:00+01:00,596
Niederösterreich,2021-01-19T09:30:00+01:00,1039
Oberösterreich,2021-01-19T09:30:00+01:00,1381
Salzburg,2021-01-19T09:30:00+01:00,391
Steiermark,2021-01-19T09:30:00+01:00,1513
Tirol,2021-01-19T09:30:00+01:00,523
Vorarlberg,2021-01-19T09:30:00+01:00,239
Wien,2021-01-19T09:30:00+01:00,1318
