Area,Date,Value
Burgenland,2021-04-04T09:30:00+02:00,288
Kärnten,2021-04-04T09:30:00+02:00,749
Niederösterreich,2021-04-04T09:30:00+02:00,1570
Oberösterreich,2021-04-04T09:30:00+02:00,1615
Salzburg,2021-04-04T09:30:00+02:00,541
Steiermark,2021-04-04T09:30:00+02:00,1870
Tirol,2021-04-04T09:30:00+02:00,597
Vorarlberg,2021-04-04T09:30:00+02:00,282
Wien,2021-04-04T09:30:00+02:00,1937
