Area,Date,Value
Burgenland,2020-05-18T15:00:00+02:00,337
Kärnten,2020-05-18T15:00:00+02:00,411
Niederösterreich,2020-05-18T15:00:00+02:00,2798
Oberösterreich,2020-05-18T15:00:00+02:00,2276
Salzburg,2020-05-18T15:00:00+02:00,1216
Steiermark,2020-05-18T15:00:00+02:00,1823
Tirol,2020-05-18T15:00:00+02:00,3530
Vorarlberg,2020-05-18T15:00:00+02:00,887
Wien,2020-05-18T15:00:00+02:00,2923
