Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-05-01T09:30:00+02:00,114739,549,111520,94,10,5141625
Kärnten,2022-05-01T09:30:00+02:00,242613,1612,238097,79,4,6541529
Niederösterreich,2022-05-01T09:30:00+02:00,784860,3277,756602,245,14,37682538
Oberösterreich,2022-05-01T09:30:00+02:00,752330,2816,740107,116,8,24100420
Salzburg,2022-05-01T09:30:00+02:00,289198,1125,285113,39,1,10533244
Steiermark,2022-05-01T09:30:00+02:00,537127,3360,528588,145,5,20686065
Tirol,2022-05-01T09:30:00+02:00,351672,931,348086,69,2,9478791
Vorarlberg,2022-05-01T09:30:00+02:00,200721,543,199155,26,0,7025754
Wien,2022-05-01T09:30:00+02:00,871646,3948,842208,416,39,61896191
