Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-06-21T00:00:00+02:00,199175,639,198369,1,0,6050899
Kärnten,2023-06-21T00:00:00+02:00,333072,1724,331309,0,0,6999157
Niederösterreich,2023-06-21T00:00:00+02:00,1175089,4676,1170141,9,0,41238903
Oberösterreich,2023-06-21T00:00:00+02:00,1038195,3581,1034361,10,0,26149247
Salzburg,2023-06-21T00:00:00+02:00,395679,1264,394356,6,0,11246916
Steiermark,2023-06-21T00:00:00+02:00,740066,3628,736291,8,1,22990602
Tirol,2023-06-21T00:00:00+02:00,515964,1511,514377,1,1,10312447
Vorarlberg,2023-06-21T00:00:00+02:00,261879,692,261181,3,0,7345845
Wien,2023-06-21T00:00:00+02:00,1421442,4817,1413522,23,4,75746366
