Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-03-17T00:00:00+01:00,195908,637,193245,35,1,6013525
Kärnten,2023-03-17T00:00:00+01:00,330395,1724,326951,82,3,6990057
Niederösterreich,2023-03-17T00:00:00+01:00,1156474,4435,1142839,269,19,41168524
Oberösterreich,2023-03-17T00:00:00+01:00,1028383,3545,1017956,171,7,26090360
Salzburg,2023-03-17T00:00:00+01:00,392971,1246,390334,79,1,11218686
Steiermark,2023-03-17T00:00:00+01:00,733129,3597,725197,156,11,22892093
Tirol,2023-03-17T00:00:00+01:00,512475,1482,509245,68,2,10293596
Vorarlberg,2023-03-17T00:00:00+01:00,260682,687,259623,41,4,7333922
Wien,2023-03-17T00:00:00+01:00,1388777,4689,1365381,289,15,75354990
