Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-10-03T09:30:00+02:00,20290,350,19607,17,2,3058457
Kärnten,2021-10-03T09:30:00+02:00,44617,839,42660,49,8,4305917
Niederösterreich,2021-10-03T09:30:00+02:00,125740,1882,120931,122,33,16400180
Oberösterreich,2021-10-03T09:30:00+02:00,137356,1806,131707,154,36,14517030
Salzburg,2021-10-03T09:30:00+02:00,56287,603,54318,37,7,6134666
Steiermark,2021-10-03T09:30:00+02:00,89979,2129,85348,99,21,12399955
Tirol,2021-10-03T09:30:00+02:00,70563,660,68839,57,18,6158145
Vorarlberg,2021-10-03T09:30:00+02:00,34721,320,33718,14,5,4874252
Wien,2021-10-03T09:30:00+02:00,169272,2437,159963,271,88,20261186
