Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-10-05T09:30:00+02:00,20348,350,19656,18,1,3067124
Kärnten,2021-10-05T09:30:00+02:00,44796,839,42861,62,11,4312759
Niederösterreich,2021-10-05T09:30:00+02:00,126124,1891,121489,115,33,16490147
Oberösterreich,2021-10-05T09:30:00+02:00,138035,1810,132553,154,40,14640596
Salzburg,2021-10-05T09:30:00+02:00,56483,606,54508,35,11,6186865
Steiermark,2021-10-05T09:30:00+02:00,90360,2130,85792,120,20,12483984
Tirol,2021-10-05T09:30:00+02:00,70715,663,69068,54,18,6181874
Vorarlberg,2021-10-05T09:30:00+02:00,34788,320,33902,22,6,4898655
Wien,2021-10-05T09:30:00+02:00,169490,2440,160758,292,92,20500300
