Area,Date,Value
Burgenland,2020-12-29T09:30:00+01:00,42
Kärnten,2020-12-29T09:30:00+01:00,152
Niederösterreich,2020-12-29T09:30:00+01:00,399
Oberösterreich,2020-12-29T09:30:00+01:00,596
Salzburg,2020-12-29T09:30:00+01:00,165
Steiermark,2020-12-29T09:30:00+01:00,422
Tirol,2020-12-29T09:30:00+01:00,150
Vorarlberg,2020-12-29T09:30:00+01:00,66
Wien,2020-12-29T09:30:00+01:00,535
