Area,Date,Value
Burgenland,2020-07-17T09:30:00+02:00,352
Kärnten,2020-07-17T09:30:00+02:00,415
Niederösterreich,2020-07-17T09:30:00+02:00,2888
Oberösterreich,2020-07-17T09:30:00+02:00,2559
Salzburg,2020-07-17T09:30:00+02:00,1238
Steiermark,2020-07-17T09:30:00+02:00,1715
Tirol,2020-07-17T09:30:00+02:00,3467
Vorarlberg,2020-07-17T09:30:00+02:00,897
Wien,2020-07-17T09:30:00+02:00,3804
