Area,Date,Value
Burgenland,2020-10-12T09:30:00+02:00,15
Kärnten,2020-10-12T09:30:00+02:00,12
Niederösterreich,2020-10-12T09:30:00+02:00,83
Oberösterreich,2020-10-12T09:30:00+02:00,70
Salzburg,2020-10-12T09:30:00+02:00,23
Steiermark,2020-10-12T09:30:00+02:00,51
Tirol,2020-10-12T09:30:00+02:00,30
Vorarlberg,2020-10-12T09:30:00+02:00,26
Wien,2020-10-12T09:30:00+02:00,251
