Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-05-21T00:00:00+02:00,198884,639,198020,2,0,6047304
Kärnten,2023-05-21T00:00:00+02:00,332901,1724,331044,5,0,6997650
Niederösterreich,2023-05-21T00:00:00+02:00,1173834,4649,1168386,36,0,41229094
Oberösterreich,2023-05-21T00:00:00+02:00,1037682,3582,1033705,12,1,26144563
Salzburg,2023-05-21T00:00:00+02:00,395474,1261,394123,19,0,11244443
Steiermark,2023-05-21T00:00:00+02:00,739493,3625,735533,21,2,22973828
Tirol,2023-05-21T00:00:00+02:00,515699,1511,514078,15,1,10310681
Vorarlberg,2023-05-21T00:00:00+02:00,261794,691,261077,3,0,7343862
Wien,2023-05-21T00:00:00+02:00,1418676,4806,1410041,47,9,75697215
