Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-01-06T09:30:00+01:00,32457,441,31165,51,11,3707296
Kärnten,2022-01-06T09:30:00+01:00,85189,1101,82342,86,24,5680753
Niederösterreich,2022-01-06T09:30:00+01:00,225306,2585,215284,146,49,21709076
Oberösterreich,2022-01-06T09:30:00+01:00,264721,2358,257006,92,41,19501691
Salzburg,2022-01-06T09:30:00+01:00,107135,790,100685,60,17,8783507
Steiermark,2022-01-06T09:30:00+01:00,154956,2498,147962,114,29,16656583
Tirol,2022-01-06T09:30:00+01:00,126995,813,118674,122,37,7425749
Vorarlberg,2022-01-06T09:30:00+01:00,64990,431,61804,39,13,5840284
Wien,2022-01-06T09:30:00+01:00,251190,2806,232830,261,74,36221450
