Area,Date,Value
Burgenland,2020-08-12T09:30:00+02:00,1
Kärnten,2020-08-12T09:30:00+02:00,3
Niederösterreich,2020-08-12T09:30:00+02:00,22
Oberösterreich,2020-08-12T09:30:00+02:00,18
Salzburg,2020-08-12T09:30:00+02:00,3
Steiermark,2020-08-12T09:30:00+02:00,12
Tirol,2020-08-12T09:30:00+02:00,6
Vorarlberg,2020-08-12T09:30:00+02:00,2
Wien,2020-08-12T09:30:00+02:00,51
