Area,Date,Value
Burgenland,2020-10-01T09:30:00+02:00,642
Kärnten,2020-10-01T09:30:00+02:00,770
Niederösterreich,2020-10-01T09:30:00+02:00,5622
Oberösterreich,2020-10-01T09:30:00+02:00,5854
Salzburg,2020-10-01T09:30:00+02:00,1921
Steiermark,2020-10-01T09:30:00+02:00,2912
Tirol,2020-10-01T09:30:00+02:00,5581
Vorarlberg,2020-10-01T09:30:00+02:00,1489
Wien,2020-10-01T09:30:00+02:00,11685
