Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-07-21T09:30:00+02:00,18469,343,18092,2,0,2405748
Kärnten,2021-07-21T09:30:00+02:00,40343,822,39381,13,1,2546656
Niederösterreich,2021-07-21T09:30:00+02:00,111375,1824,108511,17,4,12461872
Oberösterreich,2021-07-21T09:30:00+02:00,117542,1757,115463,4,2,9796808
Salzburg,2021-07-21T09:30:00+02:00,49530,588,48558,2,0,3861348
Steiermark,2021-07-21T09:30:00+02:00,79965,2091,77507,7,3,8591433
Tirol,2021-07-21T09:30:00+02:00,64187,635,63293,4,0,5330439
Vorarlberg,2021-07-21T09:30:00+02:00,30958,308,30503,1,0,3767898
Wien,2021-07-21T09:30:00+02:00,142376,2361,138710,61,21,14155926
